"tau","core_model","true_rmse","true_mae","pE","pQ","pV","N","lambda","rho","truth","rep"
0.6,"M3",1.02779003012852,0.825058803806472,0.2,0,1,200,0.85,0.4,"M7",98
0.7,"M3",1.02779003012852,0.825058803806472,0.2,0,1,200,0.85,0.4,"M7",98
0.8,"M3",1.02779003012852,0.825058803806472,0.2,0,1,200,0.85,0.4,"M7",98
0.6,"M4",1.0354810160984,0.831682402503694,0.6,1,0.3,200,0.85,0.4,"M7",99
0.7,"M2",1.04516345844443,0.839937218617098,0.6,1,0.3,200,0.85,0.4,"M7",99
0.8,"M2",1.04516345844443,0.839937218617098,0.6,1,0.3,200,0.85,0.4,"M7",99
0.6,"M3",1.06983664003698,0.853892400545018,0.1,0.3,1,200,0.85,0.4,"M7",100
0.7,"M3",1.06983664003698,0.853892400545018,0.1,0.3,1,200,0.85,0.4,"M7",100
0.8,"M3",1.06983664003698,0.853892400545018,0.1,0.3,1,200,0.85,0.4,"M7",100
0.6,"M2",1.04653713376675,0.838586547745035,0.1,1,0,200,0.85,0.4,"M7",101
0.7,"M2",1.04653713376675,0.838586547745035,0.1,1,0,200,0.85,0.4,"M7",101
0.8,"M2",1.04653713376675,0.838586547745035,0.1,1,0,200,0.85,0.4,"M7",101
0.6,"M6",1.03188182146632,0.824446633147119,0,0.7,0.8,200,0.85,0.4,"M7",102
0.7,"M6",1.03188182146632,0.824446633147119,0,0.7,0.8,200,0.85,0.4,"M7",102
0.8,"M3",1.04097721647305,0.831004560109399,0,0.7,0.8,200,0.85,0.4,"M7",102
0.6,"M3",1.02915878171275,0.825862793327946,0.5,0.2,1,200,0.85,0.4,"M7",103
0.7,"M3",1.02915878171275,0.825862793327946,0.5,0.2,1,200,0.85,0.4,"M7",103
0.8,"M3",1.02915878171275,0.825862793327946,0.5,0.2,1,200,0.85,0.4,"M7",103
0.6,"M5",1.01666058655195,0.813941512041928,0.6,0.3,1,200,0.85,0.4,"M7",104
0.7,"M3",1.02349884172812,0.820134136954077,0.6,0.3,1,200,0.85,0.4,"M7",104
0.8,"M3",1.02349884172812,0.820134136954077,0.6,0.3,1,200,0.85,0.4,"M7",104
0.6,"M3",1.05663025508151,0.843999875078669,0.3,0.2,0.8,200,0.85,0.4,"M7",105
0.7,"M3",1.05663025508151,0.843999875078669,0.3,0.2,0.8,200,0.85,0.4,"M7",105
0.8,"M3",1.05663025508151,0.843999875078669,0.3,0.2,0.8,200,0.85,0.4,"M7",105
0.6,"M7",1.0028221885363,0.805448536488374,0.9,0.9,0.7,200,0.85,0.4,"M7",106
0.7,"M7",1.0028221885363,0.805448536488374,0.9,0.9,0.7,200,0.85,0.4,"M7",106
0.8,"M4",1.01026327705968,0.80913692054916,0.9,0.9,0.7,200,0.85,0.4,"M7",106
0.6,"M5",1.03810836481166,0.830301616324075,0.9,0.1,1,200,0.85,0.4,"M7",107
0.7,"M5",1.03810836481166,0.830301616324075,0.9,0.1,1,200,0.85,0.4,"M7",107
0.8,"M5",1.03810836481166,0.830301616324075,0.9,0.1,1,200,0.85,0.4,"M7",107
0.6,"M2",1.06476690637958,0.849438299849623,0.4,1,0,200,0.85,0.4,"M7",108
0.7,"M2",1.06476690637958,0.849438299849623,0.4,1,0,200,0.85,0.4,"M7",108
0.8,"M2",1.06476690637958,0.849438299849623,0.4,1,0,200,0.85,0.4,"M7",108
0.6,"M2",1.031032031177,0.8189437277731,0.2,1,0,200,0.85,0.4,"M7",109
0.7,"M2",1.031032031177,0.8189437277731,0.2,1,0,200,0.85,0.4,"M7",109
0.8,"M2",1.031032031177,0.8189437277731,0.2,1,0,200,0.85,0.4,"M7",109
0.6,"M5",1.04686909403706,0.834206295665396,0.6,0,0.7,200,0.85,0.4,"M7",110
0.7,"M3",1.05515448096271,0.840649600566852,0.6,0,0.7,200,0.85,0.4,"M7",110
0.8,"M0",1.0836868120689,0.862256084717043,0.6,0,0.7,200,0.85,0.4,"M7",110
0.6,"M2",1.0207509220627,0.816189954301331,0,1,0.5,200,0.85,0.4,"M7",111
0.7,"M2",1.0207509220627,0.816189954301331,0,1,0.5,200,0.85,0.4,"M7",111
0.8,"M2",1.0207509220627,0.816189954301331,0,1,0.5,200,0.85,0.4,"M7",111
0.6,"M3",1.03413524472138,0.826473904425913,0.3,0.1,1,200,0.85,0.4,"M7",112
0.7,"M3",1.03413524472138,0.826473904425913,0.3,0.1,1,200,0.85,0.4,"M7",112
0.8,"M3",1.03413524472138,0.826473904425913,0.3,0.1,1,200,0.85,0.4,"M7",112
0.6,"M5",1.02479544074437,0.819917370087228,0.9,0.4,0.9,200,0.85,0.4,"M7",113
0.7,"M5",1.02479544074437,0.819917370087228,0.9,0.4,0.9,200,0.85,0.4,"M7",113
0.8,"M5",1.02479544074437,0.819917370087228,0.9,0.4,0.9,200,0.85,0.4,"M7",113
0.6,"M5",1.04069580975616,0.833922362873835,0.9,0.5,0.8,200,0.85,0.4,"M7",114
0.7,"M5",1.04069580975616,0.833922362873835,0.9,0.5,0.8,200,0.85,0.4,"M7",114
0.8,"M5",1.04069580975616,0.833922362873835,0.9,0.5,0.8,200,0.85,0.4,"M7",114
0.6,"M5",1.03940816516986,0.825319866285087,1,0.3,0.8,200,0.85,0.4,"M7",115
0.7,"M5",1.03940816516986,0.825319866285087,1,0.3,0.8,200,0.85,0.4,"M7",115
0.8,"M5",1.03940816516986,0.825319866285087,1,0.3,0.8,200,0.85,0.4,"M7",115
0.6,"M1",1.04936580842494,0.834763041867593,1,0.4,0,200,0.85,0.4,"M7",116
0.7,"M1",1.04936580842494,0.834763041867593,1,0.4,0,200,0.85,0.4,"M7",116
0.8,"M1",1.04936580842494,0.834763041867593,1,0.4,0,200,0.85,0.4,"M7",116
0.6,"M5",1.02208140826836,0.815611363529337,0.6,0,0.9,200,0.85,0.4,"M7",117
0.7,"M3",1.03274568588733,0.824695177389752,0.6,0,0.9,200,0.85,0.4,"M7",117
0.8,"M3",1.03274568588733,0.824695177389752,0.6,0,0.9,200,0.85,0.4,"M7",117
0.6,"M6",1.03293975651116,0.821571084029771,0,1,1,200,0.85,0.4,"M7",118
0.7,"M6",1.03293975651116,0.821571084029771,0,1,1,200,0.85,0.4,"M7",118
0.8,"M6",1.03293975651116,0.821571084029771,0,1,1,200,0.85,0.4,"M7",118
0.6,"M4",1.04527836590566,0.835074135909958,0.8,0.8,0.3,200,0.85,0.4,"M7",119
0.7,"M4",1.04527836590566,0.835074135909958,0.8,0.8,0.3,200,0.85,0.4,"M7",119
0.8,"M4",1.04527836590566,0.835074135909958,0.8,0.8,0.3,200,0.85,0.4,"M7",119
0.6,"M4",1.03708600154325,0.824002739583786,0.6,0.9,0.2,200,0.85,0.4,"M7",120
0.7,"M2",1.04163247266461,0.827962386652717,0.6,0.9,0.2,200,0.85,0.4,"M7",120
0.8,"M2",1.04163247266461,0.827962386652717,0.6,0.9,0.2,200,0.85,0.4,"M7",120
0.6,"M1",1.04401510498642,0.83652197292415,0.8,0.5,0.5,200,0.85,0.4,"M7",121
0.7,"M1",1.04401510498642,0.83652197292415,0.8,0.5,0.5,200,0.85,0.4,"M7",121
0.8,"M1",1.04401510498642,0.83652197292415,0.8,0.5,0.5,200,0.85,0.4,"M7",121
0.6,"M5",1.03952893748787,0.825296082674816,0.9,0.3,1,200,0.85,0.4,"M7",122
0.7,"M5",1.03952893748787,0.825296082674816,0.9,0.3,1,200,0.85,0.4,"M7",122
0.8,"M5",1.03952893748787,0.825296082674816,0.9,0.3,1,200,0.85,0.4,"M7",122
0.6,"M5",1.01730716976398,0.81126951735863,1,0,0.9,200,0.85,0.4,"M7",123
0.7,"M5",1.01730716976398,0.81126951735863,1,0,0.9,200,0.85,0.4,"M7",123
0.8,"M5",1.01730716976398,0.81126951735863,1,0,0.9,200,0.85,0.4,"M7",123
0.6,"M3",1.03679667027711,0.82750233674524,0.1,0.3,1,200,0.85,0.4,"M7",124
0.7,"M3",1.03679667027711,0.82750233674524,0.1,0.3,1,200,0.85,0.4,"M7",124
0.8,"M3",1.03679667027711,0.82750233674524,0.1,0.3,1,200,0.85,0.4,"M7",124
0.6,"M2",1.04106809224815,0.828032389770786,0,0.8,0.2,200,0.85,0.4,"M7",125
0.7,"M2",1.04106809224815,0.828032389770786,0,0.8,0.2,200,0.85,0.4,"M7",125
0.8,"M2",1.04106809224815,0.828032389770786,0,0.8,0.2,200,0.85,0.4,"M7",125
0.6,"M3",1.0416994849732,0.833818847363485,0,0.2,0.8,200,0.85,0.4,"M7",126
0.7,"M3",1.0416994849732,0.833818847363485,0,0.2,0.8,200,0.85,0.4,"M7",126
0.8,"M3",1.0416994849732,0.833818847363485,0,0.2,0.8,200,0.85,0.4,"M7",126
0.6,"M7",1.01992761599706,0.81578714195213,1,1,0.6,200,0.85,0.4,"M7",127
0.7,"M4",1.02681621023425,0.821580772632816,1,1,0.6,200,0.85,0.4,"M7",127
0.8,"M4",1.02681621023425,0.821580772632816,1,1,0.6,200,0.85,0.4,"M7",127
0.6,"M3",1.04599516303224,0.828562183999744,0.5,0.5,0.6,200,0.85,0.4,"M7",128
0.7,"M0",1.06573161571916,0.843083493091805,0.5,0.5,0.6,200,0.85,0.4,"M7",128
0.8,"M0",1.06573161571916,0.843083493091805,0.5,0.5,0.6,200,0.85,0.4,"M7",128
0.6,"M4",1.03580386107133,0.825173769802764,0.6,1,0.3,200,0.85,0.4,"M7",129
0.7,"M2",1.04762413540345,0.836015426756664,0.6,1,0.3,200,0.85,0.4,"M7",129
0.8,"M2",1.04762413540345,0.836015426756664,0.6,1,0.3,200,0.85,0.4,"M7",129
0.6,"M4",1.02398963327471,0.815724289746726,0.8,1,0.1,200,0.85,0.4,"M7",130
0.7,"M4",1.02398963327471,0.815724289746726,0.8,1,0.1,200,0.85,0.4,"M7",130
0.8,"M4",1.02398963327471,0.815724289746726,0.8,1,0.1,200,0.85,0.4,"M7",130
0.6,"M3",1.03387974460486,0.822164489714163,0.2,0.1,0.9,200,0.85,0.4,"M7",131
0.7,"M3",1.03387974460486,0.822164489714163,0.2,0.1,0.9,200,0.85,0.4,"M7",131
0.8,"M3",1.03387974460486,0.822164489714163,0.2,0.1,0.9,200,0.85,0.4,"M7",131
0.6,"M2",1.0175942001202,0.815440804332352,0.1,1,0,200,0.85,0.4,"M7",132
0.7,"M2",1.0175942001202,0.815440804332352,0.1,1,0,200,0.85,0.4,"M7",132
0.8,"M2",1.0175942001202,0.815440804332352,0.1,1,0,200,0.85,0.4,"M7",132
0.6,"M5",1.04284861904944,0.835048012970579,1,0.3,0.6,200,0.85,0.4,"M7",133
0.7,"M1",1.06359514559961,0.854905785687026,1,0.3,0.6,200,0.85,0.4,"M7",133
0.8,"M1",1.06359514559961,0.854905785687026,1,0.3,0.6,200,0.85,0.4,"M7",133
0.6,"M3",1.02574065757935,0.818241716877725,0.5,0.4,0.9,200,0.85,0.4,"M7",134
0.7,"M3",1.02574065757935,0.818241716877725,0.5,0.4,0.9,200,0.85,0.4,"M7",134
0.8,"M3",1.02574065757935,0.818241716877725,0.5,0.4,0.9,200,0.85,0.4,"M7",134
0.6,"M3",1.0614821716515,0.849059870274392,0.1,0,1,200,0.85,0.4,"M7",135
0.7,"M3",1.0614821716515,0.849059870274392,0.1,0,1,200,0.85,0.4,"M7",135
0.8,"M3",1.0614821716515,0.849059870274392,0.1,0,1,200,0.85,0.4,"M7",135
0.6,"M7",1.03111361038109,0.825328319147193,0.8,0.8,0.7,200,0.85,0.4,"M7",136
0.7,"M7",1.03111361038109,0.825328319147193,0.8,0.8,0.7,200,0.85,0.4,"M7",136
0.8,"M4",1.04122200519434,0.831095054600035,0.8,0.8,0.7,200,0.85,0.4,"M7",136
0.6,"M5",1.02471744430216,0.822211268497449,0.7,0.1,1,200,0.85,0.4,"M7",137
0.7,"M5",1.02471744430216,0.822211268497449,0.7,0.1,1,200,0.85,0.4,"M7",137
0.8,"M3",1.03283874139726,0.828898703012203,0.7,0.1,1,200,0.85,0.4,"M7",137
0.6,"M2",1.04393909204431,0.830391961424442,0.2,1,0,200,0.85,0.4,"M7",138
0.7,"M2",1.04393909204431,0.830391961424442,0.2,1,0,200,0.85,0.4,"M7",138
0.8,"M2",1.04393909204431,0.830391961424442,0.2,1,0,200,0.85,0.4,"M7",138
0.6,"M6",1.05412555396556,0.845806792617865,0.3,1,0.7,200,0.85,0.4,"M7",139
0.7,"M6",1.05412555396556,0.845806792617865,0.3,1,0.7,200,0.85,0.4,"M7",139
0.8,"M2",1.06067682361967,0.849926439321231,0.3,1,0.7,200,0.85,0.4,"M7",139
0.6,"M4",1.03794954016942,0.828694348999284,1,0.9,0.4,200,0.85,0.4,"M7",140
0.7,"M4",1.03794954016942,0.828694348999284,1,0.9,0.4,200,0.85,0.4,"M7",140
0.8,"M4",1.03794954016942,0.828694348999284,1,0.9,0.4,200,0.85,0.4,"M7",140
0.6,"M3",1.04001279777407,0.82601145324838,0.2,0.1,1,200,0.85,0.4,"M7",141
0.7,"M3",1.04001279777407,0.82601145324838,0.2,0.1,1,200,0.85,0.4,"M7",141
0.8,"M3",1.04001279777407,0.82601145324838,0.2,0.1,1,200,0.85,0.4,"M7",141
0.6,"M3",1.04837688497801,0.835775909151555,0.4,0,1,200,0.85,0.4,"M7",142
0.7,"M3",1.04837688497801,0.835775909151555,0.4,0,1,200,0.85,0.4,"M7",142
0.8,"M3",1.04837688497801,0.835775909151555,0.4,0,1,200,0.85,0.4,"M7",142
0.6,"M3",1.05102485235178,0.831300648692927,0.5,0.1,1,200,0.85,0.4,"M7",143
0.7,"M3",1.05102485235178,0.831300648692927,0.5,0.1,1,200,0.85,0.4,"M7",143
0.8,"M3",1.05102485235178,0.831300648692927,0.5,0.1,1,200,0.85,0.4,"M7",143
0.6,"M7",1.02939538471825,0.816301814983109,0.6,0.6,0.8,200,0.85,0.4,"M7",144
0.7,"M3",1.04271332615168,0.827820947664027,0.6,0.6,0.8,200,0.85,0.4,"M7",144
0.8,"M3",1.04271332615168,0.827820947664027,0.6,0.6,0.8,200,0.85,0.4,"M7",144
0.6,"M4",1.04492737017065,0.835984112192855,0.9,1,0.5,200,0.85,0.4,"M7",145
0.7,"M4",1.04492737017065,0.835984112192855,0.9,1,0.5,200,0.85,0.4,"M7",145
0.8,"M4",1.04492737017065,0.835984112192855,0.9,1,0.5,200,0.85,0.4,"M7",145
0.6,"M4",1.02262604078333,0.8173661990908,0.7,1,0.1,200,0.85,0.4,"M7",146
0.7,"M4",1.02262604078333,0.8173661990908,0.7,1,0.1,200,0.85,0.4,"M7",146
0.8,"M2",1.02429273033465,0.818222813129354,0.7,1,0.1,200,0.85,0.4,"M7",146
0.6,"M7",1.01147783478884,0.806766062667439,0.8,0.8,0.8,200,0.85,0.4,"M7",147
0.7,"M7",1.01147783478884,0.806766062667439,0.8,0.8,0.8,200,0.85,0.4,"M7",147
0.8,"M7",1.01147783478884,0.806766062667439,0.8,0.8,0.8,200,0.85,0.4,"M7",147
0.6,"M7",1.03146425169459,0.818991471318633,0.9,0.8,0.6,200,0.85,0.4,"M7",148
0.7,"M4",1.04167567758402,0.828272871505101,0.9,0.8,0.6,200,0.85,0.4,"M7",148
0.8,"M4",1.04167567758402,0.828272871505101,0.9,0.8,0.6,200,0.85,0.4,"M7",148
0.6,"M3",1.03365851616035,0.822241678866374,0.5,0.3,0.9,200,0.85,0.4,"M7",149
0.7,"M3",1.03365851616035,0.822241678866374,0.5,0.3,0.9,200,0.85,0.4,"M7",149
0.8,"M3",1.03365851616035,0.822241678866374,0.5,0.3,0.9,200,0.85,0.4,"M7",149
0.6,"M2",1.03256118023578,0.825315670808407,0.3,1,0,200,0.85,0.4,"M7",150
0.7,"M2",1.03256118023578,0.825315670808407,0.3,1,0,200,0.85,0.4,"M7",150
0.8,"M2",1.03256118023578,0.825315670808407,0.3,1,0,200,0.85,0.4,"M7",150
0.6,"M5",1.03223061711756,0.829495750477799,0.8,0.1,1,200,0.85,0.4,"M7",151
0.7,"M5",1.03223061711756,0.829495750477799,0.8,0.1,1,200,0.85,0.4,"M7",151
0.8,"M5",1.03223061711756,0.829495750477799,0.8,0.1,1,200,0.85,0.4,"M7",151
0.6,"M3",1.05289219267895,0.841288930058909,0.1,0.1,1,200,0.85,0.4,"M7",152
0.7,"M3",1.05289219267895,0.841288930058909,0.1,0.1,1,200,0.85,0.4,"M7",152
0.8,"M3",1.05289219267895,0.841288930058909,0.1,0.1,1,200,0.85,0.4,"M7",152
0.6,"M4",1.05766188842552,0.840897291696759,0.9,1,0.3,200,0.85,0.4,"M7",153
0.7,"M4",1.05766188842552,0.840897291696759,0.9,1,0.3,200,0.85,0.4,"M7",153
0.8,"M4",1.05766188842552,0.840897291696759,0.9,1,0.3,200,0.85,0.4,"M7",153
0.6,"M4",1.03818031226536,0.827491834594373,0.8,0.9,0.5,200,0.85,0.4,"M7",154
0.7,"M4",1.03818031226536,0.827491834594373,0.8,0.9,0.5,200,0.85,0.4,"M7",154
0.8,"M4",1.03818031226536,0.827491834594373,0.8,0.9,0.5,200,0.85,0.4,"M7",154
0.6,"M4",1.05617909078378,0.84442776324271,0.8,0.7,0.3,200,0.85,0.4,"M7",155
0.7,"M4",1.05617909078378,0.84442776324271,0.8,0.7,0.3,200,0.85,0.4,"M7",155
0.8,"M1",1.06984433875068,0.854591469862422,0.8,0.7,0.3,200,0.85,0.4,"M7",155
0.6,"M2",1.03254416436291,0.818566448560524,0.5,0.9,0.4,200,0.85,0.4,"M7",156
0.7,"M2",1.03254416436291,0.818566448560524,0.5,0.9,0.4,200,0.85,0.4,"M7",156
0.8,"M2",1.03254416436291,0.818566448560524,0.5,0.9,0.4,200,0.85,0.4,"M7",156
0.6,"M7",1.005831522305,0.801484937208788,0.8,0.8,0.9,200,0.85,0.4,"M7",157
0.7,"M7",1.005831522305,0.801484937208788,0.8,0.8,0.9,200,0.85,0.4,"M7",157
0.8,"M7",1.005831522305,0.801484937208788,0.8,0.8,0.9,200,0.85,0.4,"M7",157
0.6,"M4",1.0315924871297,0.819419247568138,0.9,1,0.2,200,0.85,0.4,"M7",158
0.7,"M4",1.0315924871297,0.819419247568138,0.9,1,0.2,200,0.85,0.4,"M7",158
0.8,"M4",1.0315924871297,0.819419247568138,0.9,1,0.2,200,0.85,0.4,"M7",158
0.6,"M5",1.05038481919851,0.83547409689643,0.8,0.3,0.9,200,0.85,0.4,"M7",159
0.7,"M5",1.05038481919851,0.83547409689643,0.8,0.3,0.9,200,0.85,0.4,"M7",159
0.8,"M5",1.05038481919851,0.83547409689643,0.8,0.3,0.9,200,0.85,0.4,"M7",159
0.6,"M3",1.05770178912431,0.844583562916635,0.5,0.3,1,200,0.85,0.4,"M7",160
0.7,"M3",1.05770178912431,0.844583562916635,0.5,0.3,1,200,0.85,0.4,"M7",160
0.8,"M3",1.05770178912431,0.844583562916635,0.5,0.3,1,200,0.85,0.4,"M7",160
0.6,"M5",1.02156407841331,0.818076281218778,0.9,0.3,0.9,200,0.85,0.4,"M7",161
0.7,"M5",1.02156407841331,0.818076281218778,0.9,0.3,0.9,200,0.85,0.4,"M7",161
0.8,"M5",1.02156407841331,0.818076281218778,0.9,0.3,0.9,200,0.85,0.4,"M7",161
0.6,"M3",1.05543017385191,0.842137353787483,0,0.1,1,200,0.85,0.4,"M7",162
0.7,"M3",1.05543017385191,0.842137353787483,0,0.1,1,200,0.85,0.4,"M7",162
0.8,"M3",1.05543017385191,0.842137353787483,0,0.1,1,200,0.85,0.4,"M7",162
0.6,"M6",1.0206193767173,0.813414748473321,0.1,0.8,0.7,200,0.85,0.4,"M7",163
0.7,"M6",1.0206193767173,0.813414748473321,0.1,0.8,0.7,200,0.85,0.4,"M7",163
0.8,"M2",1.02571991958081,0.817263969906721,0.1,0.8,0.7,200,0.85,0.4,"M7",163
0.6,"M6",1.04260819961462,0.834658776413328,0.3,0.7,0.8,200,0.85,0.4,"M7",164
0.7,"M6",1.04260819961462,0.834658776413328,0.3,0.7,0.8,200,0.85,0.4,"M7",164
0.8,"M3",1.05362074429518,0.84357112404074,0.3,0.7,0.8,200,0.85,0.4,"M7",164
0.6,"M3",1.06989047026379,0.850512415147607,0.2,0.3,1,200,0.85,0.4,"M7",165
0.7,"M3",1.06989047026379,0.850512415147607,0.2,0.3,1,200,0.85,0.4,"M7",165
0.8,"M3",1.06989047026379,0.850512415147607,0.2,0.3,1,200,0.85,0.4,"M7",165
0.6,"M4",1.06051573990586,0.842438036742956,0.9,1,0,200,0.85,0.4,"M7",166
0.7,"M4",1.06051573990586,0.842438036742956,0.9,1,0,200,0.85,0.4,"M7",166
0.8,"M4",1.06051573990586,0.842438036742956,0.9,1,0,200,0.85,0.4,"M7",166
0.6,"M3",1.05246898370409,0.835552178487222,0.2,0.5,1,200,0.85,0.4,"M7",167
0.7,"M3",1.05246898370409,0.835552178487222,0.2,0.5,1,200,0.85,0.4,"M7",167
0.8,"M3",1.05246898370409,0.835552178487222,0.2,0.5,1,200,0.85,0.4,"M7",167
0.6,"M5",1.02559378544061,0.825629499813049,0.9,0.1,1,200,0.85,0.4,"M7",168
0.7,"M5",1.02559378544061,0.825629499813049,0.9,0.1,1,200,0.85,0.4,"M7",168
0.8,"M5",1.02559378544061,0.825629499813049,0.9,0.1,1,200,0.85,0.4,"M7",168
0.6,"M2",1.05260548516443,0.844115143056257,0,1,0.4,200,0.85,0.4,"M7",169
0.7,"M2",1.05260548516443,0.844115143056257,0,1,0.4,200,0.85,0.4,"M7",169
0.8,"M2",1.05260548516443,0.844115143056257,0,1,0.4,200,0.85,0.4,"M7",169
0.6,"M7",1.04603243166389,0.833569721115387,1,0.7,0.8,200,0.85,0.4,"M7",170
0.7,"M7",1.04603243166389,0.833569721115387,1,0.7,0.8,200,0.85,0.4,"M7",170
0.8,"M5",1.05035465170933,0.836606909043099,1,0.7,0.8,200,0.85,0.4,"M7",170
0.6,"M5",1.02608561816272,0.820163335449528,0.6,0.5,1,200,0.85,0.4,"M7",171
0.7,"M3",1.03705559500582,0.829396644524793,0.6,0.5,1,200,0.85,0.4,"M7",171
0.8,"M3",1.03705559500582,0.829396644524793,0.6,0.5,1,200,0.85,0.4,"M7",171
0.6,"M5",1.04957295579258,0.834207094951092,0.6,0.4,0.9,200,0.85,0.4,"M7",172
0.7,"M3",1.05828137319735,0.841747134754895,0.6,0.4,0.9,200,0.85,0.4,"M7",172
0.8,"M3",1.05828137319735,0.841747134754895,0.6,0.4,0.9,200,0.85,0.4,"M7",172
0.6,"M6",1.02314565784367,0.814791995926928,0,0.8,0.8,200,0.85,0.4,"M7",173
0.7,"M6",1.02314565784367,0.814791995926928,0,0.8,0.8,200,0.85,0.4,"M7",173
0.8,"M6",1.02314565784367,0.814791995926928,0,0.8,0.8,200,0.85,0.4,"M7",173
0.6,"M5",1.03321165784761,0.82653810716279,1,0.4,0.8,200,0.85,0.4,"M7",174
0.7,"M5",1.03321165784761,0.82653810716279,1,0.4,0.8,200,0.85,0.4,"M7",174
0.8,"M5",1.03321165784761,0.82653810716279,1,0.4,0.8,200,0.85,0.4,"M7",174
0.6,"M4",1.03364931780905,0.827932794827203,0.8,0.9,0.2,200,0.85,0.4,"M7",175
0.7,"M4",1.03364931780905,0.827932794827203,0.8,0.9,0.2,200,0.85,0.4,"M7",175
0.8,"M4",1.03364931780905,0.827932794827203,0.8,0.9,0.2,200,0.85,0.4,"M7",175
0.6,"M2",1.04819027003601,0.834046919723146,0,1,0.1,200,0.85,0.4,"M7",176
0.7,"M2",1.04819027003601,0.834046919723146,0,1,0.1,200,0.85,0.4,"M7",176
0.8,"M2",1.04819027003601,0.834046919723146,0,1,0.1,200,0.85,0.4,"M7",176
0.6,"M3",1.05047613152914,0.840488484913286,0.3,0.2,0.9,200,0.85,0.4,"M7",177
0.7,"M3",1.05047613152914,0.840488484913286,0.3,0.2,0.9,200,0.85,0.4,"M7",177
0.8,"M3",1.05047613152914,0.840488484913286,0.3,0.2,0.9,200,0.85,0.4,"M7",177
0.6,"M2",1.05060941335285,0.83936826178287,0.4,1,0.4,200,0.85,0.4,"M7",178
0.7,"M2",1.05060941335285,0.83936826178287,0.4,1,0.4,200,0.85,0.4,"M7",178
0.8,"M2",1.05060941335285,0.83936826178287,0.4,1,0.4,200,0.85,0.4,"M7",178
0.6,"M7",1.02594315746176,0.816972490345247,1,0.7,1,200,0.85,0.4,"M7",179
0.7,"M7",1.02594315746176,0.816972490345247,1,0.7,1,200,0.85,0.4,"M7",179
0.8,"M5",1.03208726350846,0.821922711126362,1,0.7,1,200,0.85,0.4,"M7",179
0.6,"M4",1.03359983751164,0.820163631495194,1,0.9,0.1,200,0.85,0.4,"M7",180
0.7,"M4",1.03359983751164,0.820163631495194,1,0.9,0.1,200,0.85,0.4,"M7",180
0.8,"M4",1.03359983751164,0.820163631495194,1,0.9,0.1,200,0.85,0.4,"M7",180
0.6,"M2",1.03671320692476,0.82864837573678,0.2,1,0.2,200,0.85,0.4,"M7",181
0.7,"M2",1.03671320692476,0.82864837573678,0.2,1,0.2,200,0.85,0.4,"M7",181
0.8,"M2",1.03671320692476,0.82864837573678,0.2,1,0.2,200,0.85,0.4,"M7",181
0.6,"M5",1.03502810633895,0.829443889901636,1,0.1,1,200,0.85,0.4,"M7",182
0.7,"M5",1.03502810633895,0.829443889901636,1,0.1,1,200,0.85,0.4,"M7",182
0.8,"M5",1.03502810633895,0.829443889901636,1,0.1,1,200,0.85,0.4,"M7",182
0.6,"M4",1.02121064209829,0.812243707986304,0.7,0.8,0,200,0.85,0.4,"M7",183
0.7,"M4",1.02121064209829,0.812243707986304,0.7,0.8,0,200,0.85,0.4,"M7",183
0.8,"M2",1.02740568017221,0.818646825150646,0.7,0.8,0,200,0.85,0.4,"M7",183
0.6,"M6",1.02106201871093,0.821038168776404,0.2,0.7,0.6,200,0.85,0.4,"M7",184
0.7,"M2",1.02908437115996,0.825553510830498,0.2,0.7,0.6,200,0.85,0.4,"M7",184
0.8,"M0",1.06070585347489,0.854146057604332,0.2,0.7,0.6,200,0.85,0.4,"M7",184
0.6,"M6",1.01558690918679,0.812209601280077,0.4,0.6,0.8,200,0.85,0.4,"M7",185
0.7,"M3",1.02631798074255,0.820377528666307,0.4,0.6,0.8,200,0.85,0.4,"M7",185
0.8,"M3",1.02631798074255,0.820377528666307,0.4,0.6,0.8,200,0.85,0.4,"M7",185
0.6,"M2",1.03963436417221,0.829256469798963,0.4,1,0.2,200,0.85,0.4,"M7",186
0.7,"M2",1.03963436417221,0.829256469798963,0.4,1,0.2,200,0.85,0.4,"M7",186
0.8,"M2",1.03963436417221,0.829256469798963,0.4,1,0.2,200,0.85,0.4,"M7",186
0.6,"M6",1.02948620726208,0.817517411465441,0.4,0.7,1,200,0.85,0.4,"M7",187
0.7,"M6",1.02948620726208,0.817517411465441,0.4,0.7,1,200,0.85,0.4,"M7",187
0.8,"M3",1.03832870101331,0.826735067060667,0.4,0.7,1,200,0.85,0.4,"M7",187
0.6,"M5",1.04312220675131,0.830312373607406,1,0,1,200,0.85,0.4,"M7",188
0.7,"M5",1.04312220675131,0.830312373607406,1,0,1,200,0.85,0.4,"M7",188
0.8,"M5",1.04312220675131,0.830312373607406,1,0,1,200,0.85,0.4,"M7",188
0.6,"M6",1.03621566085763,0.824263451390198,0.2,0.9,1,200,0.85,0.4,"M7",189
0.7,"M6",1.03621566085763,0.824263451390198,0.2,0.9,1,200,0.85,0.4,"M7",189
0.8,"M6",1.03621566085763,0.824263451390198,0.2,0.9,1,200,0.85,0.4,"M7",189
0.6,"M5",1.01423485957417,0.811997269194497,1,0.3,0.8,200,0.85,0.4,"M7",190
0.7,"M5",1.01423485957417,0.811997269194497,1,0.3,0.8,200,0.85,0.4,"M7",190
